Indexes,Material=Steel,Material=Aluminum,Material=Titanium,SSB_Include,CSB_Include,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,valid
72,1,0,0,0,0,0.38,0.07,0.5656,0.03,70,0.0381,0.0254,0.0318,0.034,0.02075,0.011425,0.0286,0.005,0.0372,0.0133,0.0278,74,0.1945,0.63,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.01,0.008772906,0.000543874,0.005204183,0.002971972,0.000631387,0.002046686,0.000807273,0.6581308314353752,0
73,0,1,0,0,0,0.408,0.063,0.5656,0.045,72.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0348,0.015,0.0478,0.048,0.0245,73.5,0.2053,0.578,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.00113428,0.001032912,0.006717489,0.001502076,0.007730236,0.003830574,0.001649488,0.6554290965907493,0
74,1,0,0,0,0,0.41,0.069,0.5656,0.2,73.5,0.04,0.0286,0.045,0.05,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0496,0.032600000000000004,0.027100000000000003,72.5,0.213,0.605,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001666464,0.003682236,0.000538727,0.000538727,0.003275594,0.003996563,0.001720965,0.6642063209846616,0
75,1,0,0,0,0,0.425,0.037000000000000005,0.5656,0.072,73,0.035,0.0405,0.039,0.04495,0.0265,0.017,0.0308,0.015,0.0525,0.062,0.0235,72,0.16169999999999998,0.58,0.1,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0112,0.008088837,0.001028389,0.000912148,0.001637468,0.005292467,0.007430884,0.004337721,0.7022856299863146,0
76,1,0,0,0,0,0.46,0.078,0.5656,0.046,74,0.0381,0.0286,0.0318,0.034,0.01735,0.0105,0.0286,0.015,0.042,0.0344,0.0344,71,0.1598,0.5244,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.0106,0.001284453,0.001895395,0.002965458,0.001410508,0.000649655,0.003586549,0.000811417,0.6667199774469633,0
77,0,1,0,0,0,0.36,0.05,0.5656,0.046,71,0.04,0.0386,0.045,0.0435,0.023350000000000003,0.019,0.0318,0.015,0.05,0.03,0.0257,73,0.1268,0.52,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000552695,0.00125199,0.003425041,0.002147905,0.003073661,0.005953842,0.000512964,0.6150537399333005,0
78,0,0,1,0,0,0.39,0.055,0.5656,0.045,74.5,0.04,0.0286,0.045,0.0365,0.027999999999999997,0.015,0.0349,0.015,0.04,0.035,0.03,74,0.157,0.58,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.35,0.007,0.001188636,0.000617232,0.001898169,0.000985677,0.004619322,0.000897589,0.007730236,0.6346794211513123,0
79,0,0,1,0,0,0.39,0.057999999999999996,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.027999999999999997,0.015,0.0349,0.015,0.04,0.035,0.04,73,0.1347,0.57,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.35,0.007,0.001138436,0.00053441,0.001091153,0.004450193,0.003155664,0.002993788,0.001885716,0.6335971862538297,0
80,0,1,0,0,0,0.40748,0.025,0.5656,0.065,75.5,0.04,0.0349,0.039,0.04795,0.02,0.016,0.03,0.015,0.07,0.05,0.025,73.5,0.11,0.43,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.0123,0.001754003,0.004854867,0.000531681,0.008664504,0.000534801,0.000608269,0.000796133,0.6927880983068593,0
81,0,1,0,0,0,0.445,0.06,0.5656,0.045,73,0.04,0.038,0.039,0.0429,0.0255,0.015,0.0342,0.015,0.0592,0.0489,0.032,72,0.19,0.6,0.073,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0123,0.004256015,0.000826994,0.0052539,0.000951674,0.001790293,0.006485755,0.008006435,0.7173012262010888,0
82,0,1,0,0,0,0.445,0.06,0.5656,0.045,73,0.04,0.038,0.039,0.0429,0.0255,0.015,0.0342,0.015,0.0592,0.0489,0.032,71.5,0.17,0.57,0.073,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0123,0.001119036,0.009210138,0.007119654,0.005878123,0.001571182,0.001846816,0.000838873,0.7074333909325039,0
83,0,1,0,0,0,0.445,0.06,0.5656,0.045,73,0.04,0.038,0.039,0.0429,0.0255,0.015,0.0342,0.015,0.0592,0.0489,0.032,71.5,0.15,0.54,0.073,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0123,0.000834895,0.008708977,0.000809638,0.002435837,0.008993796,0.001002398,0.000709769,0.6944116011733342,0
84,1,0,0,0,0,0.425,0.037000000000000005,0.5656,0.072,72.5,0.035,0.04,0.039,0.04495,0.023,0.0165,0.0302,0.015,0.048,0.062,0.0235,70,0.15,0.505,0.1,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0112,0.002247545,0.001092751,0.00282778,0.001230206,0.000674345,0.000632311,0.000643508,0.684379692,0
85,0,1,0,0,0,0.385,0.02,0.5656,0.05,73,0.04,0.0349,0.04,0.04795,0.0245,0.016,0.03,0.015,0.05,0.04,0.025,69.5,0.11,0.3,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0123,0.006153056,0.008947868,0.000592463,0.001821996,0.001312947,0.007248379,0.00058557,0.6547202094275179,0
86,0,1,0,0,0,0.425,0.037000000000000005,0.5656,0.076,72.5,0.035,0.03175,0.046,0.0447,0.0255,0.0165,0.0342,0.015,0.048,0.062,0.0255,70.5,0.165,0.505,0.1,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0112,0.001488951,0.003752927,0.005394071,0.001497688,0.002229536,0.001827334,0.004002413,0.6765120728599138,0
87,1,0,0,0,0,0.425,0.032,0.5656,0.072,72.5,0.035,0.04,0.053,0.04495,0.023,0.0165,0.0302,0.015,0.055,0.065,0.0235,68.5,0.15,0.505,0.1,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0112,0.003031244,0.001574057,0.00108241,0.001728533,0.001245597,0.00051184,0.002084453,0.6812732002461984,0
88,1,0,0,0,0,0.4475,0.06,0.5656,0.072,73.5,0.035,0.04,0.04,0.04495,0.023,0.0165,0.0302,0.015,0.0605,0.065,0.02,71,0.125,0.505,0.1,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0112,0.000645865,0.001361849,0.001756571,0.006668538,0.001889858,0.002653453,0.003950067,0.7211815483495776,0
89,0,1,0,0,0,0.445,0.06,0.5656,0.045,73,0.04,0.038,0.039,0.0429,0.0255,0.015,0.0342,0.015,0.0592,0.0489,0.032,71.5,0.17,0.57,0.073,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0123,0.00092221,0.001053512,0.003599688,0.002055687,0.006519045,0.002314269,0.00132743,0.7074333909325039,0
90,1,0,0,0,0,0.425,0.037000000000000005,0.5656,0.072,72.5,0.035,0.04,0.039,0.04495,0.023,0.0165,0.0302,0.015,0.048,0.062,0.0235,70.5,0.15,0.505,0.1,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0112,0.003440104,0.009020146,0.002040707,0.001165394,0.001610153,0.005219431,0.000973497,0.6841626303155118,0
91,0,1,0,0,0,0.425,0.035,0.5656,0.072,73,0.035,0.042,0.045,0.04495,0.024,0.01725,0.0342,0.015,0.06,0.062,0.0235,70,0.145,0.48,0.1,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0112,0.004752979,0.002310886,0.005980026,0.002601569,0.006377565,0.005980026,0.001360853,0.6739850679669022,0
92,1,0,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.0177,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.049100000000000005,0.0306,73,0.145,0.5151,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000941979,0.002939546,0.001142607,0.002402222,0.002854794,0.006629634,0.000638351,0.6536386402787728,0
93,0,1,0,0,0,0.405,0.07,0.5656,0.045,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0479,0.0469,0.036000000000000004,73,0.17980000000000002,0.5739,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.008427011,0.001418785,0.005694054,0.004008272,0.003452707,0.003927023,0.006806508,0.6581411060344833,0
94,0,1,0,0,0,0.425,0.035,0.5656,0.06,72.5,0.035,0.04,0.039,0.04495,0.024,0.017,0.0304,0.015,0.06,0.062,0.0235,70.5,0.165,0.52,0.1,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0112,0.000893659,0.006037155,0.009898129,0.003314151,0.003304469,0.000850301,0.001906517,0.7010898782982685,0
95,1,0,0,0,0,0.445,0.06,0.5656,0.06,73.5,0.035,0.04,0.039,0.04495,0.024,0.017,0.0304,0.015,0.06,0.062,0.0235,71,0.135,0.52,0.1,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0112,0.000962876,0.000798465,0.002961124,0.009106318,0.009106318,0.000798465,0.005192777,0.7452316052849285,0
96,0,1,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.03015,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0349,0.015,0.0484,0.0504,0.0356,73,0.2204,0.5854,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001179543,0.001717821,0.001717821,0.000596594,0.000820667,0.001772704,0.006934642,0.6697910666045398,0
97,1,0,0,0,0,0.445,0.06,0.5656,0.06,73.5,0.035,0.04,0.039,0.04495,0.024,0.017,0.0304,0.015,0.06,0.062,0.0235,70,0.125,0.52,0.1,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0112,0.00237949,0.007792678,0.009963498,0.005824629,0.003118951,0.000962172,0.002976323,0.7206971950084892,0
98,1,0,0,0,0,0.408,0.068,0.5656,0.03,73,0.04,0.0254,0.0318,0.0365,0.017,0.012,0.0286,0.015,0.0307,0.0195,0.0252,72.5,0.1442,0.5475,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.007,0.000804915,0.000654903,0.002597766,0.001958814,0.002886286,0.000612287,0.001552335,0.6337852726529266,0
99,0,1,0,0,0,0.40700000000000003,0.0675,0.5656,0.045,73,0.04,0.0327,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.055999999999999994,0.015,0.0217,0.0433,0.0227,73.5,0.13240000000000002,0.5902999999999999,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.004476308,0.001017168,0.00928793,0.004296674,0.00125199,0.001896781,0.001999341,0.6540926576267068,0
100,1,0,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.031200000000000006,0.045,0.04,0.023350000000000003,0.013000000000000001,0.037000000000000005,0.015,0.0548,0.0555,0.0309,73,0.145,0.5215,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.003924151,0.003211545,0.000701511,0.003410044,0.001763006,0.004794878,0.008457885,0.6563385308888887,0
101,0,1,0,0,0,0.45,0.07,0.5656,0.18,70,0.045,0.055200000000000006,0.05,0.0365,0.035,0.019,0.0318,0.015,0.0622,0.0699,0.0855,70,0.145,0.6199,0.08,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.004028845,0.001078459,0.00424048,0.001665246,0.001885716,0.001788984,0.008837304,0.6842978233993428,0
102,0,1,0,0,0,0.325,0.07,0.5656,0.05,72,0.040999999999999995,0.023850000000000003,0.0414,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0495,0.0371,0.0258,72,0.1025,0.4321,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.012,0.007983046,0.000510345,0.001017913,0.001340112,0.003932771,0.001560303,0.004798386,0.5151959441759546,0
103,1,0,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.049100000000000005,0.0306,73,0.145,0.5151,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000546665,0.004453449,0.000888445,0.000600314,0.006514278,0.00132646,0.007237785,0.6536386402787728,0
104,0,1,0,0,0,0.43,0.057,0.5656,0.045,75,0.035,0.031700000000000006,0.04,0.0365,0.023350000000000003,0.013000000000000001,0.035,0.015,0.0448,0.0273,0.049,77,0.1446,0.6123,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.008526204,0.008908689,0.004055452,0.003062441,0.007216641,0.001521981,0.008908689,0.6992500952184527,0
105,1,0,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.0436,0.045,0.0615,0.023350000000000003,0.013000000000000001,0.0458,0.015,0.0638,0.0623,0.0505,73,0.145,0.5283,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000598998,0.001080038,0.005017309,0.00234151,0.002590177,0.007469025,0.000882616,0.6613633806980761,0
106,1,0,0,0,0,0.4,0.037000000000000005,0.5656,0.025,74,0.0381,0.0254,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.044000000000000004,0.3,0.03,74,0.1238,0.5,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0106,0.001000201,0.000900219,0.004169744,0.000759726,0.001983321,0.003280389,0.000960063,0.6332671037287257,0
107,0,1,0,0,0,0.43,0.057,0.5656,0.045,75,0.035,0.031700000000000006,0.04,0.0365,0.023350000000000003,0.013000000000000001,0.035,0.015,0.0448,0.0273,0.049,75,0.2685,0.6123,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.00253953,0.001661596,0.005339121,0.000514091,0.001346005,0.000586427,0.005050444,0.6669626667709264,0
108,1,0,0,0,0,0.38,0.037000000000000005,0.5656,0.045,72,0.0381,0.0175,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.044000000000000004,0.035,0.16699999999999998,72,0.26730000000000004,0.42,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0106,0.00139206,0.004085222,0.000558792,0.009053192,0.001127663,0.001076095,0.002000804,0.5816957243136797,0
109,1,0,0,0,0,0.42,0.0393,0.5656,0.045,74,0.0381,0.0269875,0.0318,0.034,0.02075,0.012425,0.0318,0.005,0.0389,0.02,0.027999999999999997,73,0.1804,0.6,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.03,0.001353904,0.001406387,0.006533364,0.001232908,0.008882664,0.002821582,0.003171861,0.6480693294008167,1
110,1,0,0,0,0,0.43,0.0593,0.5656,0.045,73,0.0381,0.0254,0.0318,0.034,0.02075,0.011425,0.0318,0.005,0.0416,0.0301,0.0238,71,0.175,0.5601,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.03,0.000564337,0.000539318,0.001343547,0.007214003,0.003713337,0.001097155,0.0025054,0.6358715198040944,1
111,0,0,1,0,0,0.41,0.069,0.5656,0.045,73,0.04,0.0327,0.04,0.0365,0.025,0.02,0.0318,0.015,0.0513,0.0287,0.04,73,0.1507,0.585,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.007,0.005273149,0.000540701,0.000629542,0.001984772,0.000551888,0.001768172,0.001343055,0.6643421379448645,0
112,0,1,0,0,0,0.40700000000000003,0.0675,0.5656,0.045,73,0.04,0.03475,0.045,0.0365,0.023350000000000003,0.0175,0.055999999999999994,0.015,0.0217,0.0433,0.0227,73.5,0.13240000000000002,0.5902999999999999,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.009480095,0.000535192,0.000887795,0.001536521,0.0015478,0.000624955,0.004136332,0.6540926576267068,0
113,1,0,0,0,0,0.39971,0.07,0.5656,0.034,73.5,0.04,0.0286,0.0318,0.0365,0.022000000000000002,0.013000000000000001,0.0289,0.015,0.0431,0.0219,0.0303,76,0.18600000000000003,0.6119,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.003218599,0.005339121,0.000813794,0.009013551,0.005433667,0.000743238,0.009093007,0.6510104171115727,0
114,1,0,0,0,0,0.405,0.025,0.5656,0.045,72,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.0215,0.0318,0.015,0.048,0.045,0.0243,71.5,0.105,0.305,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.002825712,0.000761952,0.000631849,0.001009018,0.005441621,0.001336197,0.000761952,0.607482097,0
115,0,1,0,0,0,0.41,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0349,0.015,0.047700000000000006,0.0385,0.0335,73,0.1098,0.5585,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.007,0.006511897,0.004083728,0.007161433,0.003790165,0.005463554,0.001370342,0.007098856,0.6386095028182702,0
116,1,0,0,0,0,0.405,0.025,0.5656,0.045,72,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.0215,0.0318,0.015,0.048,0.045,0.0243,71.5,0.105,0.305,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.002486234,0.001941698,0.000523577,0.001121904,0.000528193,0.005453574,0.004879786,0.607482097,0
117,1,0,0,0,0,0.405,0.07,0.5656,0.045,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.045,0.0433,73,0.23,0.68,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000645393,0.000745961,0.000868528,0.006982992,0.000770357,0.002170011,0.008683536,0.6962904687116318,0
118,1,0,0,0,0,0.34,-0.025,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.015,0.0318,0.015,0.0431,0.0244,0.0253,72.5,0.11,0.2444,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000964991,0.001529794,0.006586138,0.004966198,0.00379988,0.006547715,0.002552565,0.5796690718416914,0
119,1,0,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.049,0.034,73,0.145,0.515,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000635092,0.001665246,0.002237704,0.001874715,0.006085921,0.001058145,0.000893005,0.6536386402787728,0
120,0,1,0,0,0,0.415,0.057,0.5656,0.06,75.5,0.04,0.0352,0.05,0.0365,0.027000000000000003,0.02,0.045,0.015,0.0686,0.0487,0.0615,77.5,0.18,0.5687000000000001,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000742966,0.0053138,0.007036825,0.002443867,0.000825483,0.001255199,0.002321898,0.6824415487539008,0
121,1,0,0,0,0,0.405,0.04,0.5656,0.045,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.045,0.0433,73,0.2614,0.68,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.00296329,0.002425171,0.001964553,0.001217674,0.00075917,0.003002559,0.001722224,0.6778576685456348,0
122,0,1,0,0,0,0.41,0.07,0.5656,0.045,73,0.0381,0.0269875,0.0318,0.034,0.02075,0.012425,0.0318,0.005,0.04,0.08,0.03,74,0.1296,0.6459999999999999,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.03,0.004562243,0.002407499,0.005227071,0.004328214,0.002861065,0.000749241,0.002762367,0.6776192167574836,1
123,1,0,0,0,0,0.41,0.068,0.5656,0.045,72.5,0.04,0.027000000000000003,0.0318,0.0365,0.023350000000000003,0.013000000000000001,0.0286,0.015,0.0409,0.0265,0.0328,73.5,0.1808,0.57,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.004321888,0.002815398,0.002362151,0.003132668,0.000598998,0.003211545,0.001527557,0.6628663214866845,0
124,0,1,0,0,0,0.405,0.07,0.5656,0.08,73,0.04,0.05,0.055,0.05,0.0285,0.013000000000000001,0.05,0.015,0.0558,0.032600000000000004,0.0306,73,0.15109999999999998,0.5326000000000001,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.00216209,0.001062022,0.004091202,0.003452707,0.00461257,0.005433667,0.000535584,0.6568297538345655,0
125,0,1,0,0,0,0.45399999999999996,0.069,0.5656,0.055,74.5,0.040999999999999995,0.03175,0.05,0.0365,0.027000000000000003,0.013999999999999999,0.0318,0.015,0.0556,0.0558,0.0225,71,0.1173,0.51,0.073,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.008,0.000603837,0.005277007,0.002051182,0.000964285,0.001517535,0.005897501,0.005897501,0.7087243738790507,0
126,1,0,0,0,0,0.9193,0.1,0.5656,0.045,58.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0624,0.071,0.0353,63,0.0853,0.537,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000721545,0.001678083,0.001153944,0.001070992,0.001861734,0.004021486,0.006168827,0.5728071691183559,0
127,0,1,0,0,0,0.405,0.07,0.5656,0.08,73,0.04,0.05,0.055,0.05,0.0285,0.013000000000000001,0.05,0.015,0.0558,0.032600000000000004,0.0306,73,0.1504,0.5326000000000001,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001207033,0.00797721,0.001722224,0.005181396,0.001509786,0.000743782,0.000539121,0.6493297311985562,0
128,1,0,0,0,0,0.426,0.082,0.5656,0.045,72,0.04,0.0256,0.0286,0.0365,0.02285,0.015,0.0286,0.015,0.0347,0.0239,0.0332,72,0.14809999999999998,0.5939,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.0143,0.005527865,0.002170805,0.002617792,0.000753914,0.001373352,0.001163265,0.002849579,0.6642440085487177,0
129,0,0,1,0,0,0.39899999999999997,0.07,0.5656,0.045,74.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.0497,0.033,73,0.125,0.4747,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.005513733,0.001280701,0.001604276,0.000640222,0.001808719,0.001465185,0.000939227,0.6536386402787728,0
130,1,0,0,0,0,0.42,0.024,0.5656,0.040999999999999995,73.5,0.04,0.029200000000000007,0.05,0.0365,0.022000000000000002,0.016,0.0318,0.015,0.054000000000000006,0.0401,0.0212,70.5,0.12,0.32,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.008,0.000558792,0.000533239,0.008244125,0.001887095,0.00428099,0.003550012,0.000968526,0.6987835759103445,0
131,1,0,0,0,0,0.41,0.069,0.5656,0.2,73.5,0.04,0.0286,0.045,0.05,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0496,0.032600000000000004,0.027100000000000003,72.5,0.213,0.605,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.006331091,0.001905123,0.001224819,0.008734492,0.001175667,0.000785146,0.005076367,0.6642063209846616,0
132,0,1,0,0,0,0.28,-0.04,0.5656,0.024,76,0.04,0.030200000000000005,0.045,0.0381,0.0275,0.019,0.0318,0.015,0.0353,0.025,0.0229,74.5,0.11,0.17,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001095151,0.001832688,0.001020895,0.007821227,0.002262388,0.000866625,0.001708424,0.5231762622004634,0
133,1,0,0,0,0,0.36473,0.025,0.5656,0.075,75,0.04,0.0254,0.035,0.0365,0.0235,0.013000000000000001,0.03,0.015,0.04,0.025,0.035,74,0.1561,0.545,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000543874,0.001224819,0.00149004,0.004469765,0.007579082,0.004347249,0.003188142,0.5874859418794839,0
134,1,0,0,0,0,0.39799999999999996,0.067,0.5656,0.03,74,0.0381,0.0254,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.0353,0.0141,0.0285,72,0.1213,0.5341,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.0106,0.002811283,0.007679519,0.00156373,0.000599875,0.001084788,0.008760082,0.002321049,0.6306745224985959,0
135,0,1,0,0,0,0.4,0.02,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.02835,0.012,0.0318,0.015,0.0469,0.0345,0.0325,68.5,0.115,0.3005,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.003858693,0.007540379,0.001504275,0.002200377,0.002353528,0.00384742,0.000545068,0.626198215,0
136,1,0,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.0267,0.037000000000000005,0.0365,0.023350000000000003,0.013000000000000001,0.027999999999999997,0.015,0.040999999999999995,0.0256,0.0401,73,0.1201,0.5456,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.007,0.000713412,0.00098712,0.002206823,0.003209197,0.000603837,0.007132684,0.001435485,0.6283234158600963,0
137,0,1,0,0,0,0.415,0.057,0.5656,0.06,75.5,0.04,0.0327,0.05,0.0365,0.027000000000000003,0.02,0.05,0.015,0.0739,0.0458,0.0588,77.5,0.2,0.5858,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000914152,0.005280868,0.001075309,0.003901258,0.000745961,0.000636952,0.007137902,0.6855898837921022,0
138,0,1,0,0,0,0.325,-0.04,0.5656,0.045,70,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.015,0.0318,0.015,0.0444,0.0322,0.0222,75.5,0.0898,0.15719999999999998,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.0112,0.006615103,0.001321618,0.002055687,0.003599688,0.002079884,0.007317625,0.007274935,0.5088944848756906,0
139,0,1,0,0,0,0.41048,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.045,0.023350000000000003,0.013000000000000001,0.055,0.015,0.022000000000000002,0.0165,0.0235,73,0.1383,0.5765,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.003213894,0.000908154,0.00329,0.006796559,0.00077092,0.002315962,0.00196599,0.6388310675911004,0
140,1,0,0,0,0,0.45,0.06,0.5656,0.072,73,0.035,0.04,0.039,0.04495,0.023,0.0165,0.0302,0.015,0.0605,0.065,0.02,72,0.11,0.485,0.1,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.0112,0.00339015,0.002070777,0.0008917,0.001051972,0.000618588,0.007264301,0.000910149,0.7506373183899495,0
